crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
1576318094,2019-06-12,2019-06-12,2019-09-10,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1600598895,2019-06-21,2019-06-21,2019-09-19,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1629968077,2019-06-21,2019-06-21,2019-09-19,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1603890356,2019-06-22,2019-06-22,2020-07-22,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
1618039572,2019-06-26,2019-06-26,2019-09-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1622704232,2019-06-26,2019-06-26,2019-09-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1631970380,2019-07-02,2019-07-02,2021-07-08,"my-testing.plaid.com","api.my-development.plaid.com
api.my-sandbox.plaid.com
api.my-testing.plaid.com
my-development.plaid.com
my-sandbox.plaid.com
my-testing.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
1633729914,2019-07-02,2019-07-02,2019-09-30,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1639760017,2019-07-02,2019-07-02,2019-09-30,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1634144879,2019-07-02,2019-07-02,2019-09-30,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1639760041,2019-07-02,2019-07-02,2019-09-30,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1634749024,2019-07-03,2019-07-03,2021-07-06,"my.plaid.com","ap.my.plaid.com
my.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
1634842916,2019-07-03,2019-07-03,2021-07-06,"my.plaid.com","api.my.plaid.com
my.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
1640061227,2019-07-04,2019-07-04,2019-10-02,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1645525042,2019-07-04,2019-07-04,2019-10-02,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1646059604,2019-07-06,2019-07-03,2021-07-06,"my.plaid.com","api.my.plaid.com
my.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
1648035706,2019-07-07,2019-07-02,2021-07-08,"my-testing.plaid.com","api.my-development.plaid.com
api.my-sandbox.plaid.com
api.my-testing.plaid.com
my-development.plaid.com
my-sandbox.plaid.com
my-testing.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
1650450336,2019-07-08,2019-07-08,2019-10-06,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1693960244,2019-07-08,2019-07-08,2019-10-06,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1733337033,2019-08-02,2019-08-02,2019-10-31,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1795854951,2019-08-02,2019-08-02,2019-10-31,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1753474996,2019-08-09,2019-08-09,2021-08-09,"production.plaid.com","production.plaid.com","C=NL, organizationIdentifier=NTRNL-30237459, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G1"
1791606151,2019-08-20,2019-08-20,2019-11-18,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1839114441,2019-08-20,2019-08-20,2019-11-18,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1828091229,2019-08-30,2019-08-30,2019-11-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1833879708,2019-08-30,2019-08-30,2019-11-28,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1838805330,2019-09-02,2019-09-02,2019-12-01,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1845328610,2019-09-02,2019-09-02,2019-12-01,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1852395640,2019-09-06,2019-09-06,2019-12-05,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1882339204,2019-09-06,2019-09-06,2019-12-05,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1854678818,2019-09-06,2019-09-06,2019-12-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1884571881,2019-09-06,2019-09-06,2019-12-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1854698613,2019-09-06,2019-09-06,2019-12-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1860369910,2019-09-06,2019-09-06,2019-12-05,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1881513102,2019-09-13,2019-09-13,2020-10-01,"support.plaid.com","support.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
1887327999,2019-09-15,2019-09-13,2020-10-01,"support.plaid.com","support.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
1923764123,2019-09-25,2019-09-25,2019-12-24,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1931136812,2019-09-25,2019-09-25,2019-12-24,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1945213418,2019-10-01,2019-10-01,2019-12-30,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1989023522,2019-10-01,2019-10-01,2019-12-30,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
1969988546,2019-10-07,2019-10-07,2020-10-06,"go.plaid.com","go.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc RSA CA-1"
1969989547,2019-10-07,2019-10-07,2020-10-06,"go.plaid.com","go.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
1973998818,2019-10-08,2019-10-08,2020-10-07,"em.plaid.com","em.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc RSA CA-1"
1973998396,2019-10-08,2019-10-08,2020-10-07,"em.plaid.com","em.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
1979153363,2019-10-09,2019-10-07,2020-10-06,"go.plaid.com","go.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2005851747,2019-10-16,2019-10-08,2020-10-07,"em.plaid.com","em.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2016603368,2019-10-19,2019-10-19,2020-01-17,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2017052289,2019-10-19,2019-10-19,2020-01-17,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2061259364,2019-11-01,2019-11-01,2020-01-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2061258782,2019-11-01,2019-11-01,2020-01-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2073427146,2019-11-05,2019-11-05,2020-02-03,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2073425811,2019-11-05,2019-11-05,2020-02-03,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2080253137,2019-11-07,2019-11-06,2020-02-04,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2080253185,2019-11-07,2019-11-06,2020-02-04,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2135536331,2019-11-21,2019-11-21,2021-07-08,"my-testing.plaid.com","api.my-commits.plaid.com
api.my-development.plaid.com
api.my-sandbox.plaid.com
api.my-testing.plaid.com
my-commits.plaid.com
my-development.plaid.com
my-sandbox.plaid.com
my-testing.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2147818937,2019-11-24,2019-11-24,2020-02-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2149046013,2019-11-24,2019-11-24,2020-02-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2169521340,2019-11-27,2019-11-27,2020-02-25,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2175758105,2019-11-27,2019-11-27,2020-02-25,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2160403900,2019-11-30,2019-11-30,2020-02-28,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2195517339,2019-11-30,2019-11-30,2020-02-28,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2151017329,2019-12-03,2019-11-21,2021-07-08,"my-testing.plaid.com","api.my-commits.plaid.com
api.my-development.plaid.com
api.my-sandbox.plaid.com
api.my-testing.plaid.com
my-commits.plaid.com
my-development.plaid.com
my-sandbox.plaid.com
my-testing.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2165978212,2019-12-09,2019-12-09,2021-12-09,"cdn.plaid.com","cdn.plaid.com","C=NL, organizationIdentifier=NTRNL-30237459, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G1"
2288655258,2020-01-04,2020-01-04,2020-04-03,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2310128120,2020-01-04,2020-01-04,2020-04-03,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2290464743,2020-01-05,2020-01-04,2020-04-03,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2302916776,2020-01-05,2020-01-04,2020-04-03,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2314546385,2020-01-10,2020-01-10,2021-12-09,"cdn.plaid.com","cdn.plaid.com","C=NL, organizationIdentifier=NTRNL-30237459, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G1"
2314546411,2020-01-10,2020-01-10,2021-08-09,"production.plaid.com","production.plaid.com","C=NL, organizationIdentifier=NTRNL-30237459, O=QuoVadis Trustlink B.V., CN=QuoVadis Qualified Web ICA G1"
2377306494,2020-01-25,2020-01-25,2020-04-24,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2382471243,2020-01-25,2020-01-25,2020-04-24,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2388468125,2020-01-29,2020-01-29,2020-04-28,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2398961753,2020-01-29,2020-01-29,2020-04-28,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2455416914,2020-02-12,2020-02-12,2020-05-12,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2455416932,2020-02-12,2020-02-12,2020-05-12,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2455419576,2020-02-12,2020-02-12,2020-05-12,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2455419641,2020-02-12,2020-02-12,2020-05-12,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2484036198,2020-02-21,2020-02-21,2020-05-21,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2499342523,2020-02-21,2020-02-21,2020-05-21,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2508734805,2020-02-27,2020-02-27,2020-10-14,"blog.plaid.com","blog.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc RSA CA-1"
2508734794,2020-02-27,2020-02-27,2020-10-09,"blog.plaid.com","blog.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2517185256,2020-02-29,2020-02-27,2020-10-09,"blog.plaid.com","blog.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2533883682,2020-03-03,2020-03-03,2020-06-01,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2539276823,2020-03-03,2020-03-03,2020-06-01,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2531515669,2020-03-04,2020-03-03,2020-06-01,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2539881207,2020-03-04,2020-03-03,2020-06-01,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2534576923,2020-03-04,2020-03-04,2020-06-02,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2550323582,2020-03-04,2020-03-04,2020-06-02,"merch.plaid.com","merch.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2634131373,2020-03-27,2020-03-27,2022-04-01,"mac.plaid.com","mac10.plaid.com
mac1.plaid.com
mac2.plaid.com
mac3.plaid.com
mac4.plaid.com
mac5.plaid.com
mac6.plaid.com
mac7.plaid.com
mac8.plaid.com
mac9.plaid.com
mac.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2634145063,2020-03-27,2020-03-27,2022-04-01,"plaid2usbankapi202003.plaid.com","plaid2usbankapi202003.plaid.com
www.plaid2usbankapi202003.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2641863092,2020-03-29,2020-03-29,2020-06-27,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2641863082,2020-03-29,2020-03-29,2020-06-27,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2659250602,2020-04-02,2019-06-22,2020-07-22,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2696885129,2020-04-14,2020-04-14,2020-07-13,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2717592485,2020-04-14,2020-04-14,2020-07-13,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2696433288,2020-04-16,2020-04-16,2022-06-23,"production.plaid.com","production2.plaid.com
production.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2698746294,2020-04-17,2020-04-17,2022-04-22,"secure.plaid.com","cdn.plaid.com
secure.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2725805657,2020-04-19,2020-04-17,2022-04-22,"secure.plaid.com","cdn.plaid.com
secure.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2709304379,2020-04-21,2020-04-21,2020-07-20,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2767548745,2020-04-21,2020-04-21,2020-07-20,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2729573444,2020-04-24,2020-04-24,2022-04-29,"plaidbofa-testing-202004.plaid.com","plaidbofa-testing-202004.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2730459118,2020-04-24,2020-04-24,2022-04-29,"plaidbofa-production-202004.plaid.com","plaidbofa-production-202004.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2741362143,2020-04-28,2020-04-28,2020-10-14,"fin.plaid.com","fin.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc RSA CA-1"
2741362362,2020-04-28,2020-04-28,2020-10-09,"fin.plaid.com","fin.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2757732949,2020-04-30,2020-04-28,2020-10-09,"fin.plaid.com","fin.plaid.com","C=US, ST=CA, L=San Francisco, O=\"CloudFlare, Inc.\", CN=CloudFlare Inc ECC CA-2"
2751983419,2020-05-02,2020-05-01,2020-07-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2763164864,2020-05-02,2020-05-01,2020-07-30,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2835958185,2020-05-20,2020-04-16,2022-06-23,"production.plaid.com","production2.plaid.com
production.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
2848062006,2020-05-24,2020-05-24,2021-06-24,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
2863406356,2020-05-27,2020-05-27,2020-08-25,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2911574486,2020-05-27,2020-05-27,2020-08-25,"metrics.plaid.com","metrics.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2865482744,2020-05-28,2020-05-28,2020-08-26,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2913427434,2020-05-28,2020-05-28,2020-08-26,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2898824865,2020-06-03,2020-06-03,2020-09-01,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2934727383,2020-06-03,2020-06-03,2020-09-01,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2901572540,2020-06-03,2020-06-03,2020-09-01,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2934735643,2020-06-03,2020-06-03,2020-09-01,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2899139656,2020-06-03,2020-06-03,2022-06-08,"chase-qa-api-20200603.plaid.com","chase-qa-api-20200603.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2899139584,2020-06-03,2020-06-03,2022-06-08,"chase-prod-api-20200603.plaid.com","chase-prod-api-20200603.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA"
2908526060,2020-06-05,2020-06-05,2020-09-03,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2941477350,2020-06-05,2020-06-05,2020-09-03,"pa-vpn1-ext.util.ue1.plaid.com","pa-vpn1-ext.util.ue1.plaid.com
pa-vpn1.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2908859217,2020-06-05,2020-06-05,2020-09-03,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2941495760,2020-06-05,2020-06-05,2020-09-03,"pa-vpn2-ext.util.ue1.plaid.com","pa-vpn2-ext.util.ue1.plaid.com
pa-vpn2.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2947425628,2020-06-13,2020-06-13,2020-09-11,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2963860095,2020-06-13,2020-06-13,2020-09-11,"ice.status.symantec.com","status.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
2952166280,2020-06-14,2020-05-24,2021-06-24,"plaidip.plaid.com","plaidip.plaid.com","C=US, O=Amazon, OU=Server CA 1B, CN=Amazon"
3021891750,2020-07-01,2020-06-30,2020-09-28,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
3021891182,2020-07-01,2020-06-30,2020-09-28,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3"
3024950498,2020-07-01,2020-07-01,2022-08-05,"sandbox.plaid.com","development2.plaid.com
development.plaid.com
sandbox2.plaid.com
sandbox.plaid.com","C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert SHA2 Extended Validation Server CA"
